projectile,target,projectile_energy_ev,area_quantile,theta_cm_rad
S,H,14677992.676220676,0.0006103515625,0.0333599044134405
S,H,14677992.676220676,0.00067138671875,0.031744447244203222
S,H,14677992.676220676,0.000732421875,0.030334426424120764
S,H,14677992.676220676,0.00079345703125,0.029089618542299966
S,H,14677992.676220676,0.0008544921875,0.02798003626931278
S,H,14677992.676220676,0.00091552734375,0.026982804422543971
S,H,14677992.676220676,0.0009765625,0.026080127653951735
S,H,14677992.676220676,0.00103759765625,0.025257925878481302
S,H,14677992.676220676,0.0010986328125,0.024504892498951492
S,H,14677992.676220676,0.001220703125,0.023171165163254681
S,H,14677992.676220676,0.0013427734375,0.022022866444000311
S,H,14677992.676220676,0.00146484375,0.021020619231898241
S,H,14677992.676220676,0.0015869140625,0.020135850253845788
S,H,14677992.676220676,0.001708984375,0.019347253381625684
S,H,14677992.676220676,0.0018310546875,0.018638572646958007
S,H,14677992.676220676,0.001953125,0.017997159798203377
S,H,14677992.676220676,0.0020751953125,0.017413005503861712
S,H,14677992.676220676,0.002197265625,0.016878070818130197
S,H,14677992.676220676,0.00244140625,0.015930852869640244
S,H,14677992.676220676,0.002685546875,0.015115619960804683
S,H,14677992.676220676,0.0029296875,0.014404357974217685
S,H,14677992.676220676,0.003173828125,0.013776734156691006
S,H,14677992.676220676,0.00341796875,0.013217583836230951
S,H,14677992.676220676,0.003662109375,0.012715334640457598
S,H,14677992.676220676,0.00390625,0.012260980962000456
S,H,14677992.676220676,0.004150390625,0.01184739507529331
S,H,14677992.676220676,0.00439453125,0.011468851640101807
S,H,14677992.676220676,0.0048828125,0.010799079580693594
S,H,14677992.676220676,0.00537109375,0.0102232515101357
S,H,14677992.676220676,0.005859375,0.0097214085627408409
S,H,14677992.676220676,0.00634765625,0.0092790633536710132
S,H,14677992.676220676,0.0068359375,0.0088854105047784238
S,H,14677992.676220676,0.00732421875,0.0085322043846876028
S,H,14677992.676220676,0.0078125,0.0082130285540076287
S,H,14677992.676220676,0.0087890625,0.0076574553716599603
S,H,14677992.676220676,0.009765625,0.0071886913190333246
S,H,14677992.676220676,0.0107421875,0.0067865043743822184
S,H,14677992.676220676,0.01171875,0.0064366888013944745
S,H,14677992.676220676,0.0126953125,0.006128938500614467
S,H,14677992.676220676,0.013671875,0.0058555712088410594
S,H,14677992.676220676,0.0146484375,0.0056107283230164562
S,H,14677992.676220676,0.015625,0.0053898540455783461
S,H,14677992.676220676,0.017578125,0.005006311413569442
S,H,14677992.676220676,0.01953125,0.0046836809649803968
S,H,14677992.676220676,0.021484375,0.0044076468861389273
S,H,14677992.676220676,0.0234375,0.0041681748185053991
S,H,14677992.676220676,0.025390625,0.0039579979501893625
S,H,14677992.676220676,0.02734375,0.003771709398854739
S,H,14677992.676220676,0.029296875,0.0036051933357490462
S,H,14677992.676220676,0.03125,0.0034552551152171596
S,H,14677992.676220676,0.03515625,0.0031955267979490998
S,H,14677992.676220676,0.0390625,0.0029776783969288623
S,H,14677992.676220676,0.04296875,0.0027917500566005948
S,H,14677992.676220676,0.046875,0.0026307848837876513
S,H,14677992.676220676,0.05078125,0.002489761459396167
S,H,14677992.676220676,0.0546875,0.0023649554083511326
S,H,14677992.676220676,0.05859375,0.0022535401741641259
S,H,14677992.676220676,0.0625,0.0021533280215342288
S,H,14677992.676220676,0.0703125,0.0019799695532856099
S,H,14677992.676220676,0.078125,0.0018347730955765584
S,H,14677992.676220676,0.0859375,0.0017109880396608546
S,H,14677992.676220676,0.09375,0.0016039169868409253
S,H,14677992.676220676,0.1015625,0.0015101802818189292
S,H,14677992.676220676,0.109375,0.0014272780086250769
S,H,14677992.676220676,0.1171875,0.0013533170666399919
S,H,14677992.676220676,0.125,0.0012868348517414141
S,H,14677992.676220676,0.140625,0.0011719392624289782
S,H,14677992.676220676,0.15625,0.0010758524820682069
S,H,14677992.676220676,0.171875,0.00099407885211766356
S,H,14677992.676220676,0.1875,0.0009234909155093618
S,H,14677992.676220676,0.203125,0.00086183770505243729
S,H,14677992.676220676,0.21875,0.00080745266388992931
S,H,14677992.676220676,0.234375,0.00075907227781080167
S,H,14677992.676220676,0.25,0.0007157189057567237
S,H,14677992.676220676,0.265625,0.00067662274676116851
S,H,14677992.676220676,0.28125,0.00064116831640559369
S,H,14677992.676220676,0.3125,0.00057927934879753451
S,H,14677992.676220676,0.34375,0.00052702558994388582
S,H,14677992.676220676,0.375,0.00048229541827327083
S,H,14677992.676220676,0.40625,0.00044356511172027879
S,H,14677992.676220676,0.4375,0.00040970434171949677
S,H,14677992.676220676,0.46875,0.00037985489135738959
S,H,14677992.676220676,0.5,0.00035335214217502298
S,H,14677992.676220676,0.53125,0.00032967261276928284
S,H,14677992.676220676,0.5625,0.00030839781559999224
S,H,14677992.676220676,0.59375,0.0002891888624465544
S,H,14677992.676220676,0.625,0.00027176814565921248
S,H,14677992.676220676,0.6875,0.00024141024875135031
S,H,14677992.676220676,0.75,0.00021589680537958955
S,H,14677992.676220676,0.8125,0.00019420277052972779
S,H,14677992.676220676,0.875,0.00017557209060159451
S,H,14677992.676220676,0.9375,0.00015943448821920114
S,H,14677992.676220676,1,0.0001453514597216099
S,H,16155980.984398728,0,3.1415926535897931
S,H,16155980.984398728,2.9103830456733704e-11,3.1135372550154101
S,H,16155980.984398728,5.8207660913467407e-11,3.1019189303286367
S,H,16155980.984398728,1.1641532182693481e-10,3.0854928927645813
S,H,16155980.984398728,2.3283064365386963e-10,3.0622764040967079
S,H,16155980.984398728,4.6566128730773926e-10,3.0294812665202828
S,H,16155980.984398728,9.3132257461547852e-10,2.9832088509225296
S,H,16155980.984398728,1.862645149230957e-09,2.9180700076372026
S,H,16155980.984398728,2.7939677238464355e-09,2.8684007729769858
S,H,16155980.984398728,3.7252902984619141e-09,2.8267869503213467
S,H,16155980.984398728,5.5879354476928711e-09,2.7576085030525621
S,H,16155980.984398728,7.4505805969238281e-09,2.699995429061715
S,H,16155980.984398728,1.1175870895385742e-08,2.6050386310250904
S,H,16155980.984398728,1.4901161193847656e-08,2.5268491410473501
S,H,16155980.984398728,2.2351741790771484e-08,2.4000104012061785
S,H,16155980.984398728,2.9802322387695312e-08,2.297685985355824
S,H,16155980.984398728,3.7252902984619141e-08,2.2112510319830694
S,H,16155980.984398728,4.4703483581542969e-08,2.1361974202152272
S,H,16155980.984398728,5.9604644775390625e-08,2.0102654723405644
S,H,16155980.984398728,7.4505805969238281e-08,1.9070405762940896
S,H,16155980.984398728,8.9406967163085938e-08,1.8197858482769944
S,H,16155980.984398728,1.0430812835693359e-07,1.744442757832305
S,H,16155980.984398728,1.1920928955078125e-07,1.6783466535852525
S,H,16155980.984398728,1.4901161193847656e-07,1.5669793268158216
S,H,16155980.984398728,1.7881393432617188e-07,1.4759575605221404
S,H,16155980.984398728,2.0861625671386719e-07,1.3995790258199576
S,H,16155980.984398728,2.384185791015625e-07,1.3342057806717782
S,H,16155980.984398728,2.6822090148925781e-07,1.2773756157620388
S,H,16155980.984398728,2.9802322387695312e-07,1.2273469385364131
S,H,16155980.984398728,3.5762786865234375e-07,1.1429093776599257
S,H,16155980.984398728,4.1723251342773438e-07,1.0739417287368145
S,H,16155980.984398728,4.76837158203125e-07,1.0161998697076098
S,H,16155980.984398728,5.3644180297851562e-07,0.96691857533929815
S,H,16155980.984398728,5.9604644775390625e-07,0.92420551015922037
S,H,16155980.984398728,6.5565109252929688e-07,0.88671473161929937
S,H,16155980.984398728,7.152557373046875e-07,0.85345856001778708
S,H,16155980.984398728,8.3446502685546875e-07,0.79684641089876962
S,H,16155980.984398728,9.5367431640625e-07,0.75020430862265775
S,H,16155980.984398728,1.0728836059570312e-06,0.71090770104039969
S,H,16155980.984398728,1.1920928955078125e-06,0.67720869170116282
S,H,16155980.984398728,1.3113021850585938e-06,0.64789184332587935
S,H,16155980.984398728,1.430511474609375e-06,0.62208209050462582
S,H,16155980.984398728,1.5497207641601562e-06,0.59913114666300871
S,H,16155980.984398728,1.6689300537109375e-06,0.57854708605231364
S,H,16155980.984398728,1.9073486328125e-06,0.54303647160337665
S,H,16155980.984398728,2.1457672119140625e-06,0.51335276567715793
S,H,16155980.984398728,2.384185791015625e-06,0.48805838584789685
S,H,16155980.984398728,2.6226043701171875e-06,0.4661679780459691
S,H,16155980.984398728,2.86102294921875e-06,0.44698050528572342
S,H,16155980.984398728,3.0994415283203125e-06,0.42998175976593389
S,H,16155980.984398728,3.337860107421875e-06,0.41478485245286834
S,H,16155980.984398728,3.5762786865234375e-06,0.40109234668429306
S,H,16155980.984398728,3.814697265625e-06,0.38867130700166674
S,H,16155980.984398728,4.291534423828125e-06,0.36693789296152524
S,H,16155980.984398728,4.76837158203125e-06,0.34848260308547063
S,H,16155980.984398728,5.245208740234375e-06,0.3325562518152303
S,H,16155980.984398728,5.7220458984375e-06,0.31862936501108452
S,H,16155980.984398728,6.198883056640625e-06,0.30631571753334175
S,H,16155980.984398728,6.67572021484375e-06,0.29532606729648592
S,H,16155980.984398728,7.152557373046875e-06,0.28543893354798211
S,H,16155980.984398728,7.62939453125e-06,0.27648146313906219
S,H,16155980.984398728,8.58306884765625e-06,0.26083368516758076
S,H,16155980.984398728,9.5367431640625e-06,0.24757020997148826
S,H,16155980.984398728,1.049041748046875e-05,0.23614106003669688
S,H,16155980.984398728,1.1444091796875e-05,0.22615891705248181
S,H,16155980.984398728,1.239776611328125e-05,0.21734207313986653
S,H,16155980.984398728,1.33514404296875e-05,0.20948007396082025
S,H,16155980.984398728,1.430511474609375e-05,0.20241210402890708
S,H,16155980.984398728,1.52587890625e-05,0.19601288121191685
S,H,16155980.984398728,1.71661376953125e-05,0.18484316284489211
S,H,16155980.984398728,1.9073486328125e-05,0.17538396304894333
S,H,16155980.984398728,2.09808349609375e-05,0.16723887733959319
S,H,16155980.984398728,2.288818359375e-05,0.16012924460245292
S,H,16155980.984398728,2.47955322265625e-05,0.15385268757226278
S,H,16155980.984398728,2.6702880859375e-05,0.14825820509854148
S,H,16155980.984398728,2.86102294921875e-05,0.14323053378026795
S,H,16155980.984398728,3.0517578125e-05,0.13867995997313587
S,H,16155980.984398728,3.4332275390625e-05,0.1307400224698485
S,H,16155980.984398728,3.814697265625e-05,0.12401877962791152
S,H,16155980.984398728,4.1961669921875e-05,0.1182331617649548
S,H,16155980.984398728,4.57763671875e-05,0.11318435807690186
S,H,16155980.984398728,4.9591064453125e-05,0.10872808885938978
S,H,16155980.984398728,5.340576171875e-05,0.10475676771256381
S,H,16155980.984398728,5.7220458984375e-05,0.10118831346649548
S,H,16155980.984398728,6.103515625e-05,0.097958867723148213
S,H,16155980.984398728,6.866455078125e-05,0.09232484342292846
S,H,16155980.984398728,7.62939453125e-05,0.087556254194245398
S,H,16155980.984398728,8.392333984375e-05,0.083451880986009641
S,H,16155980.984398728,9.1552734375e-05,0.079870459821819395
S,H,16155980.984398728,9.918212890625e-05,0.076709508595082188
S,H,16155980.984398728,0.0001068115234375,0.073892629930412124
S,H,16155980.984398728,0.00011444091796875,0.07136155139093292
S,H,16155980.984398728,0.0001220703125,0.06907094639461997
S,H,16155980.984398728,0.0001373291015625,0.065074790109693748
S,H,16155980.984398728,0.000152587890625,0.061692401376091333
S,H,16155980.984398728,0.0001678466796875,0.058781035626710665
S,H,16155980.984398728,0.00018310546875,0.056240496721926103
S,H,16155980.984398728,0.0001983642578125,0.053998104800048186
S,H,16155980.984398728,0.000213623046875,0.051999684313337013
S,H,16155980.984398728,0.0002288818359375,0.050203915483210348
S,H,16155980.984398728,0.000244140625,0.048578659918393718
S,H,16155980.984398728,0.000274658203125,0.045743003276852434
S,H,16155980.984398728,0.00030517578125,0.043342578827237244
S,H,16155980.984398728,0.000335693359375,0.041276184741570798
S,H,16155980.984398728,0.0003662109375,0.039472784915890458
S,H,16155980.984398728,0.000396728515625,0.037880850683213119
S,H,16155980.984398728,0.00042724609375,0.036461971478065625
S,H,16155980.984398728,0.000457763671875,0.03518685048936554
S,H,16155980.984398728,0.00048828125,0.034032699711122216
S,H,16155980.984398728,0.00054931640625,0.032018749159164805
S,H,16155980.984398728,0.0006103515625,0.030313652138385994
S,H,16155980.984398728,0.00067138671875,0.028845633773668666
S,H,16155980.984398728,0.000732421875,0.027564307431502844
S,H,16155980.984398728,0.00079345703125,0.026433118804868538
S,H,16155980.984398728,0.0008544921875,0.025424816177812559
S,H,16155980.984398728,0.00091552734375,0.024518611287349223
S,H,16155980.984398728,0.0009765625,0.023698332417323886
S,H,16155980.984398728,0.0010986328125,0.022266891606664618
S,H,16155980.984398728,0.001220703125,0.021054916751026553
S,H,16155980.984398728,0.0013427734375,0.020011446086624307
S,H,16155980.984398728,0.00146484375,0.019100696044561438
S,H,16155980.984398728,0.0015869140625,0.018296701042570529
S,H,16155980.984398728,0.001708984375,0.017580099514141079
S,H,16155980.984398728,0.0018310546875,0.01693611919186333
S,H,16155980.984398728,0.001953125,0.016353266244902631
S,H,16155980.984398728,0.002197265625,0.015336350173931645
S,H,16155980.984398728,0.00244140625,0.014475615317930401
S,H,16155980.984398728,0.002685546875,0.013734816519969772
S,H,16155980.984398728,0.0029296875,0.013088496904507529
S,H,16155980.984398728,0.003173828125,0.012518179792418316
S,H,16155980.984398728,0.00341796875,0.012010084881395766
S,H,16155980.984398728,0.003662109375,0.011553696213002507
S,H,16155980.984398728,0.00390625,0.011140830310702565
S,H,16155980.984398728,0.00439453125,0.010421033093305443
S,H,16155980.984398728,0.0048828125,0.0098124218674966457
S,H,16155980.984398728,0.00537109375,0.0092891773256718047
S,H,16155980.984398728,0.005859375,0.0088331627820492642
S,H,16155980.984398728,0.00634765625,0.0084312135241511044
S,H,16155980.984398728,0.0068359375,0.0080735106952345426
S,H,16155980.984398728,0.00732421875,0.0077525614856890357
S,H,16155980.984398728,0.0078125,0.0074625352912343068
S,H,16155980.984398728,0.0087890625,0.006957702795777454
S,H,16155980.984398728,0.009765625,0.0065317526554746763
S,H,16155980.984398728,0.0107421875,0.0061663001260430228
S,H,16155980.984398728,0.01171875,0.0058484365535882432
S,H,16155980.984398728,0.0126953125,0.0055687968858633141
S,H,16155980.984398728,0.013671875,0.0053204003254374577
S,H,16155980.984398728,0.015625,0.004897225757845014
S,H,16155980.984398728,0.017578125,0.0045487209487284908
S,H,16155980.984398728,0.01953125,0.0042555651639557546
S,H,16155980.984398728,0.021484375,0.0040047498948476701
S,H,16155980.984398728,0.0234375,0.0037871571379382019
S,H,16155980.984398728,0.025390625,0.0035961837327631585
S,H,16155980.984398728,0.02734375,0.0034269165885625341
S,H,16155980.984398728,0.03125,0.003139378441623375
S,H,16155980.984398728,0.03515625,0.0029033842267267573
S,H,16155980.984398728,0.0390625,0.0027054439106115602
S,H,16155980.984398728,0.04296875,0.0025365073891463474
S,H,16155980.984398728,0.046875,0.0023902532473076832
S,H,16155980.984398728,0.05078125,0.0022621187953895117
S,H,16155980.984398728,0.0546875,0.0021487198887446546
S,H,16155980.984398728,0.0625,0.0019564358359702716
S,H,16155980.984398728,0.0703125,0.0017989236160689259
S,H,16155980.984398728,0.078125,0.0016669997507934298
S,H,16155980.984398728,0.0859375,0.0015545304699307039
S,H,16155980.984398728,0.09375,0.0014572475904111037
S,H,16155980.984398728,0.1015625,0.0013720803231191958
S,H,16155980.984398728,0.109375,0.0012967571769260111
S,H,16155980.984398728,0.1171875,0.0012295580827084152
S,H,16155980.984398728,0.125,0.0011691541026683794
S,H,16155980.984398728,0.140625,0.0010647632868647783
S,H,16155980.984398728,0.15625,0.00097746189279801499
S,H,16155980.984398728,0.171875,0.00090316517471933366
S,H,16155980.984398728,0.1875,0.00083903155285947051
S,H,16155980.984398728,0.203125,0.00078301581176232204
S,H,16155980.984398728,0.21875,0.00073360375820774593
S,H,16155980.984398728,0.234375,0.0006896473582700402
S,H,16155980.984398728,0.25,0.00065025836218612909
S,H,16155980.984398728,0.265625,0.00061473733911698858
S,H,16155980.984398728,0.28125,0.00058252507162359635
S,H,16155980.984398728,0.3125,0.00052629570287532346
S,H,16155980.984398728,0.34375,0.00047882055125780809
S,H,16155980.984398728,0.375,0.0004381810313538459
S,H,16155980.984398728,0.40625,0.00040299275416577629
S,H,16155980.984398728,0.4375,0.0003722287285690129
S,H,16155980.984398728,0.46875,0.0003451092078212703
S,H,16155980.984398728,0.5,0.00032103035614738928
S,H,16155980.984398728,0.53125,0.00029951653868831585
S,H,16155980.984398728,0.5625,0.00028018755278136354
S,H,16155980.984398728,0.625,0.0002469081209848234
S,H,16155980.984398728,0.6875,0.00021932690557546763
S,H,16155980.984398728,0.75,0.00019614706688697581
S,H,16155980.984398728,0.8125,0.00017643734684513745
S,H,16155980.984398728,0.875,0.00015951082124798788
S,H,16155980.984398728,0.9375,0.00014484932922176341
S,H,16155980.984398728,1,0.0001320545067087231
S,H,17782794.100389227,0,3.1415926535897931
S,H,17782794.100389227,2.9103830456733704e-11,3.1107179226756401
S,H,17782794.100389227,5.8207660913467407e-11,3.0979326580867488
S,H,17782794.100389227,1.1641532182693481e-10,3.0798578997205621
S,H,17782794.100389227,2.3283064365386963e-10,3.0543142332713855
S,H,17782794.100389227,4.6566128730773926e-10,3.0182405578470815
S,H,17782794.100389227,9.3132257461547852e-10,2.9673669598098549
S,H,17782794.100389227,1.862645149230957e-09,2.8958197897133608
S,H,17782794.100389227,2.7939677238464355e-09,2.8413354833207616
S,H,17782794.100389227,3.7252902984619141e-09,2.7957459948906824
S,H,17782794.100389227,5.5879354476928711e-09,2.7200985577107102
S,H,17782794.100389227,7.4505805969238281e-09,2.6572529913985852
S,H,17782794.100389227,1.1175870895385742e-08,2.5540331271100043
S,H,17782794.100389227,1.4901161193847656e-08,2.4694261320397941
S,H,17782794.100389227,1.862645149230957e-08,2.3968914937789396
S,H,17782794.100389227,2.2351741790771484e-08,2.3330317249247203
S,H,17782794.100389227,2.9802322387695312e-08,2.2238613116308579
S,H,17782794.100389227,3.7252902984619141e-08,2.1323007019856184
S,H,17782794.100389227,4.4703483581542969e-08,2.0533142354824103
S,H,17782794.100389227,5.9604644775390625e-08,1.9219188763022084
S,H,17782794.100389227,7.4505805969238281e-08,1.8153170202828737
S,H,17782794.100389227,8.9406967163085938e-08,1.7260012759874306
S,H,17782794.100389227,1.0430812835693359e-07,1.649469747092847
S,H,17782794.100389227,1.1920928955078125e-07,1.5827832640143613
S,H,17782794.100389227,1.4901161193847656e-07,1.4713724469779448
S,H,17782794.100389227,1.7881393432617188e-07,1.3811903476602161
S,H,17782794.100389227,2.0861625671386719e-07,1.3061109788665306
S,H,17782794.100389227,2.384185791015625e-07,1.2422702536445338
S,H,17782794.100389227,2.6822090148925781e-07,1.1870795698069678
S,H,17782794.100389227,2.9802322387695312e-07,1.1387246629184831
S,H,17782794.100389227,3.5762786865234375e-07,1.057585882435303
S,H,17782794.100389227,4.1723251342773438e-07,0.99173709162449963
S,H,17782794.100389227,4.76837158203125e-07,0.93688672359278735
S,H,17782794.100389227,5.3644180297851562e-07,0.89026679792774477
S,H,17782794.100389227,5.9604644775390625e-07,0.84999893273109439
S,H,17782794.100389227,6.5565109252929688e-07,0.81475652339617355
S,H,17782794.100389227,7.152557373046875e-07,0.78357193494229804
S,H,17782794.100389227,8.3446502685546875e-07,0.73064627292415851
S,H,17782794.100389227,9.5367431640625e-07,0.68718576911067286
S,H,17782794.100389227,1.0728836059570312e-06,0.65066556926427443
S,H,17782794.100389227,1.1920928955078125e-06,0.61941396951466698
S,H,17782794.100389227,1.3113021850585938e-06,0.59227402290286069
S,H,17782794.100389227,1.430511474609375e-06,0.56841604898484466
S,H,17782794.100389227,1.5497207641601562e-06,0.54722742168260075
S,H,17782794.100389227,1.6689300537109375e-06,0.5282445917483316
S,H,17782794.100389227,1.9073486328125e-06,0.49554036323533568
S,H,17782794.100389227,2.1457672119140625e-06,0.46824329278856958
S,H,17782794.100389227,2.384185791015625e-06,0.44501037350491712
S,H,17782794.100389227,2.6226043701171875e-06,0.42492362581667731
S,H,17782794.100389227,2.86102294921875e-06,0.40733142438329573
S,H,17782794.100389227,3.0994415283203125e-06,0.39175670481153579
S,H,17782794.100389227,3.337860107421875e-06,0.37784109640222541
S,H,17782794.100389227,3.814697265625e-06,0.35394658921174704
S,H,17782794.100389227,4.291534423828125e-06,0.33407587258136262
S,H,17782794.100389227,4.76837158203125e-06,0.31721301444397998
S,H,17782794.100389227,5.245208740234375e-06,0.30266838335461177
S,H,17782794.100389227,5.7220458984375e-06,0.28995518665862496
S,H,17782794.100389227,6.198883056640625e-06,0.27871869030277052
S,H,17782794.100389227,6.67572021484375e-06,0.26869346033569741
S,H,17782794.100389227,7.62939453125e-06,0.25150907657672406
S,H,17782794.100389227,8.58306884765625e-06,0.23724577209189057
S,H,17782794.100389227,9.5367431640625e-06,0.22515976463181397
S,H,17782794.100389227,1.049041748046875e-05,0.2147479996608137
S,H,17782794.100389227,1.1444091796875e-05,0.20565642755682179
S,H,17782794.100389227,1.239776611328125e-05,0.19762767151550387
S,H,17782794.100389227,1.33514404296875e-05,0.19046953791496968
S,H,17782794.100389227,1.52587890625e-05,0.1782103832702
S,H,17782794.100389227,1.71661376953125e-05,0.1680447517886865
S,H,17782794.100389227,1.9073486328125e-05,0.15943730269144796
S,H,17782794.100389227,2.09808349609375e-05,0.15202663439719233
S,H,17782794.100389227,2.288818359375e-05,0.14555877341182155
S,H,17782794.100389227,2.47955322265625e-05,0.1398493205927811
S,H,17782794.100389227,2.6702880859375e-05,0.13476071933144151
S,H,17782794.100389227,3.0517578125e-05,0.12604943104679656
S,H,17782794.100389227,3.4332275390625e-05,0.11882892735779382
S,H,17782794.100389227,3.814697265625e-05,0.11271720375206229
S,H,17782794.100389227,4.1961669921875e-05,0.1074566130732868
S,H,17782794.100389227,4.57763671875e-05,0.10286622905693354
S,H,17782794.100389227,4.9591064453125e-05,0.098814768534369435
S,H,17782794.100389227,5.340576171875e-05,0.095204347263009304
S,H,17782794.100389227,6.103515625e-05,0.089024517106001344
S,H,17782794.100389227,6.866455078125e-05,0.083903014338875703
S,H,17782794.100389227,7.62939453125e-05,0.079568400292865604
S,H,17782794.100389227,8.392333984375e-05,0.075837680127325058
S,H,17782794.100389227,9.1552734375e-05,0.072582394439991926
S,H,17782794.100389227,9.918212890625e-05,0.06970935664135558
S,H,17782794.100389227,0.0001068115234375,0.067149102755191148
S,H,17782794.100389227,0.0001220703125,0.062766793076237892
S,H,17782794.100389227,0.0001373291015625,0.059134881046174925
S,H,17782794.100389227,0.000152587890625,0.056060856583747487
S,H,17782794.100389227,0.0001678466796875,0.053414957608854952
S,H,17782794.100389227,0.00018310546875,0.051106104454429868
S,H,17782794.100389227,0.0001983642578125,0.049068232335084172
S,H,17782794.100389227,0.000213623046875,0.047252097901921974
S,H,17782794.100389227,0.000244140625,0.044143159917763963
S,H,17782794.100389227,0.000274658203125,0.041566222740987424
S,H,17782794.100389227,0.00030517578125,0.039384830597543719
S,H,17782794.100389227,0.000335693359375,0.037507005085313239
S,H,17782794.100389227,0.0003662109375,0.035868185554692733
S,H,17782794.100389227,0.000396728515625,0.034421541356506324
S,H,17782794.100389227,0.00042724609375,0.033132164391594721
S,H,17782794.100389227,0.00048828125,0.030924627336001986
S,H,17782794.100389227,0.00054931640625,0.029094514453423148
S,H,17782794.100389227,0.0006103515625,0.027545070248302661
S,H,17782794.100389227,0.00067138671875,0.026211068087091949
S,H,17782794.100389227,0.000732421875,0.025046718748372498
S,H,17782794.100389227,0.00079345703125,0.024018803483603079
S,H,17782794.100389227,0.0008544921875,0.023102557443204663
S,H,17782794.100389227,0.0009765625,0.02153370400622423
S,H,17782794.100389227,0.0010986328125,0.02023296011164355
S,H,17782794.100389227,0.001220703125,0.019131646986306095
S,H,17782794.100389227,0.0013427734375,0.018183454620275263
S,H,17782794.100389227,0.00146484375,0.017355865907683565
S,H,17782794.100389227,0.0015869140625,0.016625285586425953
S,H,17782794.100389227,0.001708984375,0.015974119630048467
S,H,17782794.100389227,0.001953125,0.014859315270692619
S,H,17782794.100389227,0.002197265625,0.013935261541902388
S,H,17782794.100389227,0.00244140625,0.013153128508374134
S,H,17782794.100389227,0.002685546875,0.012479980237959154
S,H,17782794.100389227,0.0029296875,0.011892684182427615
S,H,17782794.100389227,0.003173828125,0.011374450680311732
S,H,17782794.100389227,0.00341796875,0.01091275763660704
S,H,17782794.100389227,0.00390625,0.010122889497153675
S,H,17782794.100389227,0.00439453125,0.0094688308261119403
S,H,17782794.100389227,0.0048828125,0.008915804894118029
S,H,17782794.100389227,0.00537109375,0.0084403500281164945
S,H,17782794.100389227,0.005859375,0.0080259856823654552
S,H,17782794.100389227,0.00634765625,0.0076607492733407057
S,H,17782794.100389227,0.0068359375,0.0073357185831430805
S,H,17782794.100389227,0.0078125,0.0067805503910309817
S,H,17782794.100389227,0.0087890625,0.0063218314778148432
S,H,17782794.100389227,0.009765625,0.0059347907078919349
S,H,17782794.100389227,0.0107421875,0.0056027222769667873
S,H,17782794.100389227,0.01171875,0.0053138963783445625
S,H,17782794.100389227,0.0126953125,0.0050598032299338236
S,H,17782794.100389227,0.013671875,0.0048340995450502078
S,H,17782794.100389227,0.015625,0.0044495865352689457
S,H,17782794.100389227,0.017578125,0.0041329228311171029
S,H,17782794.100389227,0.01953125,0.0038665523200056562
S,H,17782794.100389227,0.021484375,0.0036386545913220658
S,H,17782794.100389227,0.0234375,0.0034409444822554036
S,H,17782794.100389227,0.025390625,0.0032674219424704276
S,H,17782794.100389227,0.02734375,0.0031136226434282932
S,H,17782794.100389227,0.029296875,0.0029761482931016658
S,H,17782794.100389227,0.03125,0.0028523611895354684
S,H,17782794.100389227,0.03515625,0.0026379344191007625
S,H,17782794.100389227,0.0390625,0.0024580846273973833
S,H,17782794.100389227,0.04296875,0.002304588483011738
S,H,17782794.100389227,0.046875,0.0021717020869367332
S,H,17782794.100389227,0.05078125,0.0020552796032138332
S,H,17782794.100389227,0.0546875,0.0019522460824656918
S,H,17782794.100389227,0.05859375,0.0018602678587251731
S,H,17782794.100389227,0.0625,0.0017775387066731874
S,H,17782794.100389227,0.06640625,0.0017026366226344791
S,H,17782794.100389227,0.0703125,0.0016344253332740699
S,H,17782794.100389227,0.078125,0.0015145616433334119
S,H,17782794.100389227,0.0859375,0.0014123743845404491
S,H,17782794.100389227,0.09375,0.0013239854406670304
S,H,17782794.100389227,0.1015625,0.001246604652522354
S,H,17782794.100389227,0.109375,0.0011781681412355027
S,H,17782794.100389227,0.1171875,0.001117113042370832
S,H,17782794.100389227,0.125,0.0010622318885418203
S,H,17782794.100389227,0.1328125,0.0010125754077932037
S,H,17782794.100389227,0.140625,0.00096738590284184411
S,H,17782794.100389227,0.1484375,0.00092605039977700088
S,H,17782794.100389227,0.15625,0.00088806703238741846
S,H,17782794.100389227,0.1640625,0.00085302051794355904
S,H,17782794.100389227,0.171875,0.00082056389390627871
S,H,17782794.100389227,0.1875,0.00076229468646005216
S,H,17782794.100389227,0.203125,0.0007114011584352653
S,H,17782794.100389227,0.21875,0.00066650753058716816
S,H,17782794.100389227,0.234375,0.00062657074470884311
S,H,17782794.100389227,0.25,0.00059078374360854724
S,H,17782794.100389227,0.265625,0.00055851104314807998
S,H,17782794.100389227,0.28125,0.0005292445659930145
S,H,17782794.100389227,0.296875,0.00050257256698760244
S,H,17782794.100389227,0.3125,0.00047815741382395416
S,H,17782794.100389227,0.328125,0.0004557192737220106
S,H,17782794.100389227,0.34375,0.00043502399516670565
S,H,17782794.100389227,0.359375,0.00041587397213938004
S,H,17782794.100389227,0.375,0.00039810114152505349
S,H,17782794.100389227,0.40625,0.00036613104777583061
S,H,17782794.100389227,0.4375,0.00033818062642909652
S,H,17782794.100389227,0.46875,0.00031354143301065562
S,H,17782794.100389227,0.5,0.00029166483192089032
